"","Region","År","Utbildning","Kön","Region_kod","Utbildningskod","Förvärvsgrad","Matchad_förvärvsgrad","Skillnad_förvärsgrad","Antal_personer","Könsskillnad_mf","Andel_män","Andel nya förvärvsarbetande","Andel jobbytare","Andel totalt jobbinflöde","Förvärvsarbetande","Arbetslösa","Utanför_arbetsmarknaden","Totalt","Andel_arbetslösa","Andel_utanför_arbetsmarknaden"
"9599","Västra Götaland","2019","Vård & omsorg","män","14","73OX",84.6,49.3,35.3,4383,-17,12.1147627076481,5.2,15.3,20.6,NA,NA,NA,NA,NA,NA
"9600","Västra Götaland","2019","Vård & omsorg","totalt","14","73OX",84.2,64.2,20,36179,NA,12.1147627076481,4.8,11,15.8,34084,1233,4536,40521,3.04286666173095,11.1941956022803
"9601","Örebro","2006","Barn- och fritid","totalt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2357,171,451,3040,5.625,14.8355263157895
"9602","Örebro","2006","Bygg","totalt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3752,162,392,4319,3.75086825654087,9.07617504051864
"9603","Örebro","2006","Data-, el- och energiteknik","totalt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4004,206,361,4630,4.44924406047516,7.79697624190065
"9604","Örebro","2006","Fordon","totalt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2764,138,225,3137,4.39910742747848,7.17245776219318
"9605","Örebro","2006","Gymnasieingenjör","totalt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4739,133,457,5335,2.49297094657919,8.56607310215558
"9606","Örebro","2006","Handel- och administration","totalt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7568,509,1421,9599,5.30263569121784,14.8036253776435
"9607","Örebro","2006","Industri","totalt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6390,414,1122,7956,5.20361990950226,14.1025641025641
"9608","Örebro","2006","Naturbruk","totalt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1953,140,295,2418,5.78990901571547,12.2001654259719
"9609","Örebro","2006","Restaurang- och livsmedel","totalt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2691,263,467,3465,7.59018759018759,13.4776334776335
"9610","Örebro","2006","Transport","totalt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1225,74,144,1448,5.11049723756906,9.94475138121547
"9611","Örebro","2006","VVS- och fastighet","totalt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,897,17,64,982,1.73116089613035,6.5173116089613
"9612","Örebro","2006","Vård & omsorg","totalt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7283,282,1356,9043,3.11843414795975,14.9950237752958
"9613","Örebro","2007","Barn- och fritid","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,6.9,9.8,16.7,NA,NA,NA,NA,NA,NA
"9614","Örebro","2007","Barn- och fritid","män",NA,NA,NA,NA,NA,NA,NA,NA,11.6,19.1,30.7,NA,NA,NA,NA,NA,NA
"9615","Örebro","2007","Barn- och fritid","totalt",NA,NA,NA,NA,NA,NA,NA,NA,7.6,11.2,18.8,2484,119,448,3110,3.82636655948553,14.4051446945338
"9616","Örebro","2007","Bygg","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,5.6,20,25.6,NA,NA,NA,NA,NA,NA
"9617","Örebro","2007","Bygg","män",NA,NA,NA,NA,NA,NA,NA,NA,4.2,13.9,18.2,NA,NA,NA,NA,NA,NA
"9618","Örebro","2007","Bygg","totalt",NA,NA,NA,NA,NA,NA,NA,NA,4.2,14.1,18.3,3907,119,385,4426,2.68865793041121,8.69859918662449
"9619","Örebro","2007","Data-, el- och energiteknik","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,8.3,10.9,19.2,NA,NA,NA,NA,NA,NA
"9620","Örebro","2007","Data-, el- och energiteknik","män",NA,NA,NA,NA,NA,NA,NA,NA,4.8,12.4,17.2,NA,NA,NA,NA,NA,NA
"9621","Örebro","2007","Data-, el- och energiteknik","totalt",NA,NA,NA,NA,NA,NA,NA,NA,4.9,12.3,17.3,4148,129,397,4717,2.73478906084376,8.41636633453466
"9622","Örebro","2007","Fordon","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,12,20,32,NA,NA,NA,NA,NA,NA
"9623","Örebro","2007","Fordon","män",NA,NA,NA,NA,NA,NA,NA,NA,4.2,14.5,18.7,NA,NA,NA,NA,NA,NA
"9624","Örebro","2007","Fordon","totalt",NA,NA,NA,NA,NA,NA,NA,NA,4.3,14.6,18.9,2849,94,219,3170,2.96529968454259,6.90851735015773
"9625","Örebro","2007","Gymnasieingenjör","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,2.6,7.4,10,NA,NA,NA,NA,NA,NA
"9626","Örebro","2007","Gymnasieingenjör","män",NA,NA,NA,NA,NA,NA,NA,NA,2,8,10,NA,NA,NA,NA,NA,NA
"9627","Örebro","2007","Gymnasieingenjör","totalt",NA,NA,NA,NA,NA,NA,NA,NA,2.1,7.9,10,4567,102,444,5121,1.99179847685999,8.67018160515524
"9628","Örebro","2007","Handel- och administration","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,4.8,8.2,13,NA,NA,NA,NA,NA,NA
"9629","Örebro","2007","Handel- och administration","män",NA,NA,NA,NA,NA,NA,NA,NA,5,10.8,15.8,NA,NA,NA,NA,NA,NA
"9630","Örebro","2007","Handel- och administration","totalt",NA,NA,NA,NA,NA,NA,NA,NA,4.8,9,13.8,7520,406,1483,9481,4.2822487079422,15.6418099356608
"9631","Örebro","2007","Industri","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,5.8,9.6,15.5,NA,NA,NA,NA,NA,NA
"9632","Örebro","2007","Industri","män",NA,NA,NA,NA,NA,NA,NA,NA,4.2,10.1,14.3,NA,NA,NA,NA,NA,NA
"9633","Örebro","2007","Industri","totalt",NA,NA,NA,NA,NA,NA,NA,NA,4.4,10,14.4,6454,310,1116,7903,3.92256105276477,14.1212197899532
"9634","Örebro","2007","Naturbruk","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,11.6,17,28.6,NA,NA,NA,NA,NA,NA
"9635","Örebro","2007","Naturbruk","män",NA,NA,NA,NA,NA,NA,NA,NA,5.3,14.1,19.4,NA,NA,NA,NA,NA,NA
"9636","Örebro","2007","Naturbruk","totalt",NA,NA,NA,NA,NA,NA,NA,NA,7.2,15,22.2,2031,97,281,2441,3.97378123719787,11.5116755428103
"9637","Örebro","2007","Restaurang- och livsmedel","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,7.8,16,23.8,NA,NA,NA,NA,NA,NA
"9638","Örebro","2007","Restaurang- och livsmedel","män",NA,NA,NA,NA,NA,NA,NA,NA,9.1,17.9,27,NA,NA,NA,NA,NA,NA
"9639","Örebro","2007","Restaurang- och livsmedel","totalt",NA,NA,NA,NA,NA,NA,NA,NA,8.3,16.8,25.1,2830,205,469,3545,5.78279266572638,13.2299012693935
"9640","Örebro","2007","Transport","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,10.5,22.1,32.6,NA,NA,NA,NA,NA,NA
"9641","Örebro","2007","Transport","män",NA,NA,NA,NA,NA,NA,NA,NA,5.3,20.6,26,NA,NA,NA,NA,NA,NA
"9642","Örebro","2007","Transport","totalt",NA,NA,NA,NA,NA,NA,NA,NA,5.7,20.7,26.5,1314,37,NA,1513,2.44547257105089,NA
"9643","Örebro","2007","VVS- och fastighet","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9644","Örebro","2007","VVS- och fastighet","män",NA,NA,NA,NA,NA,NA,NA,NA,2.3,11.4,13.7,NA,NA,NA,NA,NA,NA
"9645","Örebro","2007","VVS- och fastighet","totalt",NA,NA,NA,NA,NA,NA,NA,NA,2.2,11.3,13.6,908,17,NA,997,1.70511534603811,NA
"9646","Örebro","2007","Vård & omsorg","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,4.4,5.7,10.1,NA,NA,NA,NA,NA,NA
"9647","Örebro","2007","Vård & omsorg","män",NA,NA,NA,NA,NA,NA,NA,NA,3.7,10.4,14.1,NA,NA,NA,NA,NA,NA
"9648","Örebro","2007","Vård & omsorg","totalt",NA,NA,NA,NA,NA,NA,NA,NA,4.4,6.1,10.4,7281,244,1376,9003,2.7102077085416,15.283794290792
"9649","Örebro","2008","Barn- och fritid","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,6.1,9.5,15.6,NA,NA,NA,NA,NA,NA
"9650","Örebro","2008","Barn- och fritid","män",NA,NA,NA,NA,NA,NA,NA,NA,5.1,20.3,25.3,NA,NA,NA,NA,NA,NA
"9651","Örebro","2008","Barn- och fritid","totalt",NA,NA,NA,NA,NA,NA,NA,NA,5.9,11.2,17.1,2505,144,465,3194,4.50845335003131,14.5585472761428
"9652","Örebro","2008","Bygg","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,11.2,17.8,29,NA,NA,NA,NA,NA,NA
"9653","Örebro","2008","Bygg","män",NA,NA,NA,NA,NA,NA,NA,NA,3.1,13.2,16.3,NA,NA,NA,NA,NA,NA
"9654","Örebro","2008","Bygg","totalt",NA,NA,NA,NA,NA,NA,NA,NA,3.3,13.3,16.6,4031,110,385,4540,2.42290748898678,8.48017621145375
"9655","Örebro","2008","Data-, el- och energiteknik","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,3.2,11.7,14.9,NA,NA,NA,NA,NA,NA
"9656","Örebro","2008","Data-, el- och energiteknik","män",NA,NA,NA,NA,NA,NA,NA,NA,2.7,12.3,15.1,NA,NA,NA,NA,NA,NA
"9657","Örebro","2008","Data-, el- och energiteknik","totalt",NA,NA,NA,NA,NA,NA,NA,NA,2.7,12.3,15.1,4230,148,391,4821,3.06990250985273,8.11035054967849
"9658","Örebro","2008","Fordon","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,5.8,17.3,23.1,NA,NA,NA,NA,NA,NA
"9659","Örebro","2008","Fordon","män",NA,NA,NA,NA,NA,NA,NA,NA,3.3,13.2,16.5,NA,NA,NA,NA,NA,NA
"9660","Örebro","2008","Fordon","totalt",NA,NA,NA,NA,NA,NA,NA,NA,3.4,13.3,16.6,2893,103,219,3222,3.1967721911856,6.79702048417132
"9661","Örebro","2008","Gymnasieingenjör","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,3.7,8.9,12.7,NA,NA,NA,NA,NA,NA
"9662","Örebro","2008","Gymnasieingenjör","män",NA,NA,NA,NA,NA,NA,NA,NA,1.6,8.6,10.1,NA,NA,NA,NA,NA,NA
"9663","Örebro","2008","Gymnasieingenjör","totalt",NA,NA,NA,NA,NA,NA,NA,NA,1.8,8.6,10.3,4375,93,412,4888,1.90261865793781,8.42880523731588
"9664","Örebro","2008","Handel- och administration","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,3.4,8.7,12,NA,NA,NA,NA,NA,NA
"9665","Örebro","2008","Handel- och administration","män",NA,NA,NA,NA,NA,NA,NA,NA,3.5,12.3,15.8,NA,NA,NA,NA,NA,NA
"9666","Örebro","2008","Handel- och administration","totalt",NA,NA,NA,NA,NA,NA,NA,NA,3.4,9.8,13.2,7363,420,1427,9284,4.52391210685049,15.3705299439897
"9667","Örebro","2008","Industri","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,5.9,9.6,15.6,NA,NA,NA,NA,NA,NA
"9668","Örebro","2008","Industri","män",NA,NA,NA,NA,NA,NA,NA,NA,3.1,10.5,13.6,NA,NA,NA,NA,NA,NA
"9669","Örebro","2008","Industri","totalt",NA,NA,NA,NA,NA,NA,NA,NA,3.4,10.4,13.9,6443,304,1079,7842,3.87656210150472,13.7592450905381
"9670","Örebro","2008","Naturbruk","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,9.3,16.9,26.2,NA,NA,NA,NA,NA,NA
"9671","Örebro","2008","Naturbruk","män",NA,NA,NA,NA,NA,NA,NA,NA,2.9,11.4,14.3,NA,NA,NA,NA,NA,NA
"9672","Örebro","2008","Naturbruk","totalt",NA,NA,NA,NA,NA,NA,NA,NA,5,13.2,18.1,2042,93,308,2469,3.76670716889429,12.4746861077359
"9673","Örebro","2008","Restaurang- och livsmedel","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,6.7,15,21.8,NA,NA,NA,NA,NA,NA
"9674","Örebro","2008","Restaurang- och livsmedel","män",NA,NA,NA,NA,NA,NA,NA,NA,5.3,20.7,25.9,NA,NA,NA,NA,NA,NA
"9675","Örebro","2008","Restaurang- och livsmedel","totalt",NA,NA,NA,NA,NA,NA,NA,NA,6.1,17.3,23.5,2873,190,486,3610,5.26315789473684,13.4626038781163
"9676","Örebro","2008","Transport","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,8,20,28,NA,NA,NA,NA,NA,NA
"9677","Örebro","2008","Transport","män",NA,NA,NA,NA,NA,NA,NA,NA,3.6,19,22.6,NA,NA,NA,NA,NA,NA
"9678","Örebro","2008","Transport","totalt",NA,NA,NA,NA,NA,NA,NA,NA,3.9,19.1,23,1354,52,178,1589,3.27249842668345,11.2020138451857
"9679","Örebro","2008","VVS- och fastighet","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9680","Örebro","2008","VVS- och fastighet","män",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9681","Örebro","2008","VVS- och fastighet","totalt",NA,NA,NA,NA,NA,NA,NA,NA,2.6,10,12.6,940,15,NA,1031,1.454898157129,NA
"9682","Örebro","2008","Vård & omsorg","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,3.6,6.6,10.1,NA,NA,NA,NA,NA,NA
"9683","Örebro","2008","Vård & omsorg","män",NA,NA,NA,NA,NA,NA,NA,NA,3.1,10.8,13.9,NA,NA,NA,NA,NA,NA
"9684","Örebro","2008","Vård & omsorg","totalt",NA,NA,NA,NA,NA,NA,NA,NA,3.5,6.9,10.5,7182,255,1347,8905,2.86355979786637,15.1263335204941
"9685","Örebro","2009","Barn- och fritid","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,4.3,8.9,13.2,NA,NA,NA,NA,NA,NA
"9686","Örebro","2009","Barn- och fritid","män",NA,NA,NA,NA,NA,NA,NA,NA,6,16.4,22.5,NA,NA,NA,NA,NA,NA
"9687","Örebro","2009","Barn- och fritid","totalt",NA,NA,NA,NA,NA,NA,NA,NA,4.6,10.1,14.7,2359,275,470,3202,8.58838226108682,14.6783260462211
"9688","Örebro","2009","Bygg","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,6.1,20,26.1,NA,NA,NA,NA,NA,NA
"9689","Örebro","2009","Bygg","män",NA,NA,NA,NA,NA,NA,NA,NA,2.3,14.3,16.6,NA,NA,NA,NA,NA,NA
"9690","Örebro","2009","Bygg","totalt",NA,NA,NA,NA,NA,NA,NA,NA,2.4,14.5,16.9,3980,262,394,4658,5.62473164448261,8.45856590811507
"9691","Örebro","2009","Data-, el- och energiteknik","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,3.9,11.1,15,NA,NA,NA,NA,NA,NA
"9692","Örebro","2009","Data-, el- och energiteknik","män",NA,NA,NA,NA,NA,NA,NA,NA,2.3,10.7,13,NA,NA,NA,NA,NA,NA
"9693","Örebro","2009","Data-, el- och energiteknik","totalt",NA,NA,NA,NA,NA,NA,NA,NA,2.4,10.7,13.1,4084,328,412,4916,6.67209113100081,8.38079739625712
"9694","Örebro","2009","Fordon","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,7.3,12.7,20,NA,NA,NA,NA,NA,NA
"9695","Örebro","2009","Fordon","män",NA,NA,NA,NA,NA,NA,NA,NA,1.8,11.8,13.6,NA,NA,NA,NA,NA,NA
"9696","Örebro","2009","Fordon","totalt",NA,NA,NA,NA,NA,NA,NA,NA,1.9,11.8,13.8,2811,259,230,3318,7.80590717299578,6.93188667872212
"9697","Örebro","2009","Gymnasieingenjör","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,1.8,5.8,7.6,NA,NA,NA,NA,NA,NA
"9698","Örebro","2009","Gymnasieingenjör","män",NA,NA,NA,NA,NA,NA,NA,NA,1.2,6.7,7.8,NA,NA,NA,NA,NA,NA
"9699","Örebro","2009","Gymnasieingenjör","totalt",NA,NA,NA,NA,NA,NA,NA,NA,1.2,6.6,7.8,4087,120,415,4626,2.59403372243839,8.97103329009944
"9700","Örebro","2009","Handel- och administration","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,2.7,7.2,9.9,NA,NA,NA,NA,NA,NA
"9701","Örebro","2009","Handel- och administration","män",NA,NA,NA,NA,NA,NA,NA,NA,2.3,9.7,12,NA,NA,NA,NA,NA,NA
"9702","Örebro","2009","Handel- och administration","totalt",NA,NA,NA,NA,NA,NA,NA,NA,2.6,8,10.6,6827,655,1471,9042,7.24397257243973,16.2685246626852
"9703","Örebro","2009","Industri","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,3,7.8,10.9,NA,NA,NA,NA,NA,NA
"9704","Örebro","2009","Industri","män",NA,NA,NA,NA,NA,NA,NA,NA,2.1,8.7,10.8,NA,NA,NA,NA,NA,NA
"9705","Örebro","2009","Industri","totalt",NA,NA,NA,NA,NA,NA,NA,NA,2.2,8.6,10.8,5953,688,1066,7759,8.8671220518108,13.7388838767882
"9706","Örebro","2009","Naturbruk","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,7.4,13.9,21.3,NA,NA,NA,NA,NA,NA
"9707","Örebro","2009","Naturbruk","män",NA,NA,NA,NA,NA,NA,NA,NA,2.2,11.2,13.4,NA,NA,NA,NA,NA,NA
"9708","Örebro","2009","Naturbruk","totalt",NA,NA,NA,NA,NA,NA,NA,NA,3.9,12.1,16,1986,170,308,2492,6.82182985553772,12.3595505617978
"9709","Örebro","2009","Restaurang- och livsmedel","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,5,14.5,19.6,NA,NA,NA,NA,NA,NA
"9710","Örebro","2009","Restaurang- och livsmedel","män",NA,NA,NA,NA,NA,NA,NA,NA,4.3,16.4,20.8,NA,NA,NA,NA,NA,NA
"9711","Örebro","2009","Restaurang- och livsmedel","totalt",NA,NA,NA,NA,NA,NA,NA,NA,4.7,15.3,20,2777,295,472,3616,8.15818584070796,13.0530973451327
"9712","Örebro","2009","Transport","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,5.2,17.7,22.9,NA,NA,NA,NA,NA,NA
"9713","Örebro","2009","Transport","män",NA,NA,NA,NA,NA,NA,NA,NA,2.6,15.5,18.2,NA,NA,NA,NA,NA,NA
"9714","Örebro","2009","Transport","totalt",NA,NA,NA,NA,NA,NA,NA,NA,2.8,15.7,18.5,1314,135,170,1626,8.30258302583026,10.4551045510455
"9715","Örebro","2009","VVS- och fastighet","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9716","Örebro","2009","VVS- och fastighet","män",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9717","Örebro","2009","VVS- och fastighet","totalt",NA,NA,NA,NA,NA,NA,NA,NA,1.9,7,8.8,927,54,71,1058,5.10396975425331,6.71077504725898
"9718","Örebro","2009","Vård & omsorg","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,2.5,5.1,7.6,NA,NA,NA,NA,NA,NA
"9719","Örebro","2009","Vård & omsorg","män",NA,NA,NA,NA,NA,NA,NA,NA,3.5,10,13.5,NA,NA,NA,NA,NA,NA
"9720","Örebro","2009","Vård & omsorg","totalt",NA,NA,NA,NA,NA,NA,NA,NA,2.6,5.5,8.1,6859,405,1347,8728,4.64023831347388,15.4330889092576
"9721","Örebro","2010","Barn- och fritid","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,8.3,10.2,18.6,NA,NA,NA,NA,NA,NA
"9722","Örebro","2010","Barn- och fritid","män",NA,NA,NA,NA,NA,NA,NA,NA,14.2,16.9,31.1,NA,NA,NA,NA,NA,NA
"9723","Örebro","2010","Barn- och fritid","totalt",NA,NA,NA,NA,NA,NA,NA,NA,9.3,11.4,20.8,2467,249,396,3194,7.7958672510958,12.3982467125861
"9724","Örebro","2010","Bygg","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,12,15.8,27.8,NA,NA,NA,NA,NA,NA
"9725","Örebro","2010","Bygg","män",NA,NA,NA,NA,NA,NA,NA,NA,6,13,19,NA,NA,NA,NA,NA,NA
"9726","Örebro","2010","Bygg","totalt",NA,NA,NA,NA,NA,NA,NA,NA,6.2,13,19.3,4195,231,353,4799,4.81350281308606,7.35569910398
"9727","Örebro","2010","Data-, el- och energiteknik","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,9.1,11.6,20.7,NA,NA,NA,NA,NA,NA
"9728","Örebro","2010","Data-, el- och energiteknik","män",NA,NA,NA,NA,NA,NA,NA,NA,6.9,11.1,18,NA,NA,NA,NA,NA,NA
"9729","Örebro","2010","Data-, el- och energiteknik","totalt",NA,NA,NA,NA,NA,NA,NA,NA,7,11.1,18.1,4189,304,357,4926,6.17133576938693,7.24725943970767
"9730","Örebro","2010","Fordon","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,10.2,13.6,23.7,NA,NA,NA,NA,NA,NA
"9731","Örebro","2010","Fordon","män",NA,NA,NA,NA,NA,NA,NA,NA,7,12,19.1,NA,NA,NA,NA,NA,NA
"9732","Örebro","2010","Fordon","totalt",NA,NA,NA,NA,NA,NA,NA,NA,7.1,12,19.1,2948,211,208,3378,6.24629958555358,6.15748963883955
"9733","Örebro","2010","Gymnasieingenjör","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,2.6,5.8,8.3,NA,NA,NA,NA,NA,NA
"9734","Örebro","2010","Gymnasieingenjör","män",NA,NA,NA,NA,NA,NA,NA,NA,2,7.2,9.2,NA,NA,NA,NA,NA,NA
"9735","Örebro","2010","Gymnasieingenjör","totalt",NA,NA,NA,NA,NA,NA,NA,NA,2,7.1,9.1,3884,136,372,4395,3.09442548350398,8.4641638225256
"9736","Örebro","2010","Handel- och administration","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,5.1,7.4,12.5,NA,NA,NA,NA,NA,NA
"9737","Örebro","2010","Handel- och administration","män",NA,NA,NA,NA,NA,NA,NA,NA,6.3,9.4,15.8,NA,NA,NA,NA,NA,NA
"9738","Örebro","2010","Handel- och administration","totalt",NA,NA,NA,NA,NA,NA,NA,NA,5.5,8,13.6,6803,627,1269,8799,7.12580975110808,14.4220934197068
"9739","Örebro","2010","Industri","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,8.7,6.3,15,NA,NA,NA,NA,NA,NA
"9740","Örebro","2010","Industri","män",NA,NA,NA,NA,NA,NA,NA,NA,6.8,9.7,16.5,NA,NA,NA,NA,NA,NA
"9741","Örebro","2010","Industri","totalt",NA,NA,NA,NA,NA,NA,NA,NA,7,9.3,16.3,6092,611,947,7682,7.95365790158813,12.3275188752929
"9742","Örebro","2010","Naturbruk","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,12.5,14.1,26.5,NA,NA,NA,NA,NA,NA
"9743","Örebro","2010","Naturbruk","män",NA,NA,NA,NA,NA,NA,NA,NA,5.4,11,16.4,NA,NA,NA,NA,NA,NA
"9744","Örebro","2010","Naturbruk","totalt",NA,NA,NA,NA,NA,NA,NA,NA,7.8,12.1,19.9,2025,169,296,2527,6.68777206173328,11.7134942619707
"9745","Örebro","2010","Restaurang- och livsmedel","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,7.7,14.5,22.2,NA,NA,NA,NA,NA,NA
"9746","Örebro","2010","Restaurang- och livsmedel","män",NA,NA,NA,NA,NA,NA,NA,NA,8.6,15.7,24.3,NA,NA,NA,NA,NA,NA
"9747","Örebro","2010","Restaurang- och livsmedel","totalt",NA,NA,NA,NA,NA,NA,NA,NA,8.1,15,23.1,2931,322,392,3702,8.69800108049703,10.5888708806051
"9748","Örebro","2010","Transport","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,16.8,16.8,33.6,NA,NA,NA,NA,NA,NA
"9749","Örebro","2010","Transport","män",NA,NA,NA,NA,NA,NA,NA,NA,7.7,20.7,28.4,NA,NA,NA,NA,NA,NA
"9750","Örebro","2010","Transport","totalt",NA,NA,NA,NA,NA,NA,NA,NA,8.4,20.4,28.8,1416,117,148,1695,6.90265486725664,8.73156342182891
"9751","Örebro","2010","VVS- och fastighet","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9752","Örebro","2010","VVS- och fastighet","män",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9753","Örebro","2010","VVS- och fastighet","totalt",NA,NA,NA,NA,NA,NA,NA,NA,4.8,10,14.8,949,44,69,1067,4.12371134020619,6.46672914714152
"9754","Örebro","2010","Vård & omsorg","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,5,5,10,NA,NA,NA,NA,NA,NA
"9755","Örebro","2010","Vård & omsorg","män",NA,NA,NA,NA,NA,NA,NA,NA,5.7,9.1,14.7,NA,NA,NA,NA,NA,NA
"9756","Örebro","2010","Vård & omsorg","totalt",NA,NA,NA,NA,NA,NA,NA,NA,5.1,5.3,10.4,6910,434,1154,8622,5.0336348874971,13.3843655764324
"9757","Örebro","2011","Barn- och fritid","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,7.5,11.5,19,NA,NA,NA,NA,NA,NA
"9758","Örebro","2011","Barn- och fritid","män",NA,NA,NA,NA,NA,NA,NA,NA,12.2,16.2,28.5,NA,NA,NA,NA,NA,NA
"9759","Örebro","2011","Barn- och fritid","totalt",NA,NA,NA,NA,NA,NA,NA,NA,8.4,12.4,20.8,2570,203,406,3269,6.20985010706638,12.4197002141328
"9760","Örebro","2011","Bygg","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,11.8,18.6,30.4,NA,NA,NA,NA,NA,NA
"9761","Örebro","2011","Bygg","män",NA,NA,NA,NA,NA,NA,NA,NA,4.4,14.6,19,NA,NA,NA,NA,NA,NA
"9762","Örebro","2011","Bygg","totalt",NA,NA,NA,NA,NA,NA,NA,NA,4.7,14.8,19.4,4399,203,346,4971,4.08368537517602,6.96037014685174
"9763","Örebro","2011","Data-, el- och energiteknik","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,6,15.7,21.7,NA,NA,NA,NA,NA,NA
"9764","Örebro","2011","Data-, el- och energiteknik","män",NA,NA,NA,NA,NA,NA,NA,NA,5.4,13.8,19.2,NA,NA,NA,NA,NA,NA
"9765","Örebro","2011","Data-, el- och energiteknik","totalt",NA,NA,NA,NA,NA,NA,NA,NA,5.4,13.8,19.3,4338,250,358,5013,4.9870337123479,7.14143227608219
"9766","Örebro","2011","Fordon","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,10.4,19.4,29.9,NA,NA,NA,NA,NA,NA
"9767","Örebro","2011","Fordon","män",NA,NA,NA,NA,NA,NA,NA,NA,5.3,14.4,19.6,NA,NA,NA,NA,NA,NA
"9768","Örebro","2011","Fordon","totalt",NA,NA,NA,NA,NA,NA,NA,NA,5.4,14.5,19.9,3075,146,222,3460,4.21965317919075,6.41618497109827
"9769","Örebro","2011","Gymnasieingenjör","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,1.3,9.6,10.9,NA,NA,NA,NA,NA,NA
"9770","Örebro","2011","Gymnasieingenjör","män",NA,NA,NA,NA,NA,NA,NA,NA,2.3,8.2,10.5,NA,NA,NA,NA,NA,NA
